NestID,FemaleID,Female,Year,MaleID,IbuttonFile,Jdate,IncubateDay,Sunrise.Seconds,StartTime,EndTime,MidTime,Length,ClosestHourMid(sec),Length.Minute,OnOrOff,FirstOff,StartTemp,EndTemp,MidTemp,TempRow,Ambient,AmbientNL,AmbientDH,Clutch Size,Sampled
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,58500,60660,59580,2160,61200,36,On,No,27,29.5,28.25,31,20.6,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,60660,61500,61080,840,61200,14,Off,No,29.5,26.5,28,31,20.6,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,61500,63540,62520,2040,61200,34,On,No,26.5,28.5,27.5,31,20.6,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,63540,64380,63960,840,64800,14,Off,No,28.5,25.5,27,31,19.9,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,64380,66420,65400,2040,64800,34,On,No,25.5,26,25.75,31,19.9,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,66420,67260,66840,840,68400,14,Off,No,26,22.5,24.25,31,18.4,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,67260,69300,68280,2040,68400,34,On,No,22.5,25.5,24,31,18.4,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,69300,69900,69600,600,68400,10,Off,No,25.5,22,23.75,31,18.4,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,69900,73260,71580,3360,72000,56,On,No,22,22.5,22.25,31,15.8,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,154,4,16980,73260,73620,73440,360,72000,6,Off,No,22.5,19.5,21,31,15.8,5.4,25,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,20100,20700,20400,600,21600,10,Off,Yes - On All Night,20,16,18,32,8.4,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,20700,23340,22020,2640,21600,44,On,No,16,20.5,18.25,32,8.4,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,23340,23820,23580,480,25200,8,Off,No,20.5,17.5,19,32,11.9,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,23820,26220,25020,2400,25200,40,On,No,17.5,21.5,19.5,32,11.9,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,26220,26700,26460,480,25200,8,Off,No,21.5,18,19.75,32,11.9,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,26700,29220,27960,2520,28800,42,On,No,18,22.5,20.25,32,18.7,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,29220,29820,29520,600,28800,10,Off,No,22.5,19,20.75,32,18.7,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,29820,33300,31560,3480,32400,58,On,No,19,23,21,32,21.1,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,33300,34140,33720,840,32400,14,Off,No,23,19,21,32,21.1,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,34140,36420,35280,2280,36000,38,On,No,19,23.5,21.25,32,21.2,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,36420,37140,36780,720,36000,12,Off,No,23.5,20,21.75,32,21.2,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,37140,39780,38460,2640,39600,44,On,No,20,24.5,22.25,32,23.6,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,39780,40620,40200,840,39600,14,Off,No,24.5,21.5,23,32,23.6,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,40620,42520,41570,1900,43200,31.7,On,No,21.5,26.5,24,32,26.9,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,42520,43020,42770,500,43200,8.3,Off,No,26.5,25.5,26,32,26.9,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,59580,60660,60120,1080,61200,18,Off,No,30,26.5,28.25,32,24.6,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,60660,63660,62160,3000,61200,50,On,No,26.5,29,27.75,32,24.6,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,63660,64740,64200,1080,64800,18,Off,No,29,26,27.5,32,24.3,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,64740,67740,66240,3000,64800,50,On,No,26,27.5,26.75,32,24.3,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,67740,68820,68280,1080,68400,18,Off,No,27.5,23,25.25,32,20.3,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,68820,71100,69960,2280,68400,38,On,No,23,24.5,23.75,32,20.3,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Early,155,5,16920,71100,71940,71520,840,72000,14,Off,No,24.5,20.5,22.5,32,16.8,6.9,28.4,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,19320,20160,19740,840,18000,14,Off,Yes - On All Night,23,20,21.5,37,18.6,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,20160,24000,22080,3840,21600,64,On,No,20,24.5,22.25,37,18.7,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,24000,24480,24240,480,25200,8,Off,No,24.5,22,23.25,37,19.7,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,24480,25080,24780,600,25200,10,On,No,22,25,23.5,37,19.7,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,25080,25680,25380,600,25200,10,Off,No,25,23.5,24.25,37,19.7,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,25680,28320,27000,2640,28800,44,On,No,23.5,26,24.75,37,22.1,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,28320,29040,28680,720,28800,12,Off,No,26,23.5,24.75,37,22.1,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,33360,36120,34740,2760,36000,46,On,No,24,27.5,25.75,37,27.4,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,36120,36960,36540,840,36000,14,Off,No,27.5,25.5,26.5,37,27.4,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,36960,40080,38520,3120,39600,52,On,No,25.5,28,26.75,37,28,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,40080,41160,40620,1080,39600,18,Off,No,28,26.5,27.25,37,28,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,41160,43920,42540,2760,43200,46,On,No,26.5,31,28.75,37,29.6,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,43920,44760,44340,840,43200,14,Off,No,31,29.5,30.25,37,29.6,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,58320,61440,59880,3120,61200,52,On,No,27,28.5,27.75,37,25,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,61440,62520,61980,1080,61200,18,Off,No,28.5,26.5,27.5,37,25,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,62520,65280,63900,2760,64800,46,On,No,26.5,29,27.75,37,25.1,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,65280,66000,65640,720,64800,12,Off,No,29,26.5,27.75,37,25.1,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,66000,69000,67500,3000,68400,50,On,No,26.5,28,27.25,37,24,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,160,10,16860,69000,69960,69480,960,68400,16,Off,No,28,24.5,26.25,37,24,17.7,31,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,19680,20400,20040,720,21600,12,Off,Yes - On All Night,27,23.5,25.25,38,18.6,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,20400,25680,23040,5280,21600,88,On,No,23.5,27,25.25,38,18.6,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,25680,26640,26160,960,25200,16,Off,No,27,23,25,38,19,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,26640,31080,28860,4440,28800,74,On,No,23,28,25.5,38,19.2,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,31080,31680,31380,600,32400,10,Off,No,28,25.5,26.75,38,19.7,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,31680,34560,33120,2880,32400,48,On,No,25.5,28,26.75,38,19.7,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,34560,35400,34980,840,36000,14,Off,No,28,25,26.5,38,20.7,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,35400,38280,36840,2880,36000,48,On,No,25,28.5,26.75,38,20.7,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,38280,39000,38640,720,39600,12,Off,No,28.5,25.5,27,38,20.8,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,39000,42000,40500,3000,39600,50,On,No,25.5,28.5,27,38,20.8,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,42000,42960,42480,960,43200,16,Off,No,28.5,23.5,26,38,20.4,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,42960,46080,44520,3120,43200,52,On,No,23.5,28,25.75,38,20.4,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,46080,46920,46500,840,46800,14,Off,No,28,25,26.5,38,21.8,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,46920,50040,48480,3120,46800,52,On,No,25,30,27.5,38,21.8,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,50040,50400,50220,360,50400,6,Off,No,30,28.5,29.25,38,24.1,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,50400,52800,51600,2400,50400,40,On,No,28.5,30.5,29.5,38,24.1,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,52800,53760,53280,960,54000,16,Off,No,30.5,27.5,29,38,23.4,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,53760,57240,55500,3480,54000,58,On,No,27.5,29.5,28.5,38,23.4,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,57240,58320,57780,1080,57600,18,Off,No,29.5,27,28.25,38,23.8,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,58320,61080,59700,2760,61200,46,On,No,27,28.5,27.75,38,24,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,61080,62040,61560,960,61200,16,Off,No,28.5,25.5,27,38,24,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,62040,65280,63660,3240,64800,54,On,No,25.5,28,26.75,38,23.1,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,65280,66120,65700,840,64800,14,Off,No,28,24,26,38,23.1,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,66120,68760,67440,2640,68400,44,On,No,24,28,26,38,20.9,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,68760,69360,69060,600,68400,10,Off,No,28,24.5,26.25,38,20.9,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,69360,72960,71160,3600,72000,60,On,No,24.5,26.5,25.5,38,18.8,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,161,11,16800,72960,73440,73200,480,72000,8,Off,No,26.5,23.5,25,38,18.8,16.9,24.1,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,21840,22440,22140,600,21600,10,Off,Yes - On All Night,25,21,23,39,14.9,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,22440,26160,24300,3720,25200,62,On,No,21,24,22.5,39,14.9,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,26160,27120,26640,960,25200,16,Off,No,24,19,21.5,39,14.9,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,27120,31680,29400,4560,28800,76,On,No,19,24.5,21.75,39,14.8,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,31680,32160,31920,480,32400,8,Off,No,24.5,21.5,23,39,14.8,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,32160,35640,33900,3480,32400,58,On,No,21.5,24,22.75,39,14.8,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,35640,36000,35820,360,36000,6,Off,No,24,20.5,22.25,39,15.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,36000,38640,37320,2640,36000,44,On,No,20.5,26,23.25,39,15.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,38640,39120,38880,480,39600,8,Off,No,26,22.5,24.25,39,14.3,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,39120,41160,40140,2040,39600,34,On,No,22.5,25,23.75,39,14.3,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,41160,41520,41340,360,39600,6,Off,No,25,21,23,39,14.3,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,41520,43920,42720,2400,43200,40,On,No,21,24,22.5,39,14.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,43920,44520,44220,600,43200,10,Off,No,24,20,22,39,14.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,44520,47160,45840,2640,46800,44,On,No,20,24,22,39,14.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,47160,47880,47520,720,46800,12,Off,No,24,19.5,21.75,39,14.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,47880,50040,48960,2160,50400,36,On,No,19.5,24.5,22,39,14.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,50040,50760,50400,720,50400,12,Off,No,24.5,20,22.25,39,14.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,50760,52440,51600,1680,50400,28,On,No,20,24.5,22.25,39,14.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,52440,52920,52680,480,54000,8,Off,No,24.5,20.5,22.5,39,14.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,52920,55800,54360,2880,54000,48,On,No,20.5,24.5,22.5,39,14.2,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,55800,56160,55980,360,57600,6,Off,No,24.5,20.5,22.5,39,14.4,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,56160,57600,56880,1440,57600,24,On,No,20.5,24.5,22.5,39,14.4,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,57600,58200,57900,600,57600,10,Off,No,24.5,20.5,22.5,39,14.4,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,61560,62280,61920,720,61200,12,Off,No,24.5,20,22.25,39,14.4,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,62280,63720,63000,1440,64800,24,On,No,20,25,22.5,39,14.3,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,63720,64440,64080,720,64800,12,Off,No,25,20.5,22.75,39,14.3,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,64440,67080,65760,2640,64800,44,On,No,20.5,24,22.25,39,14.3,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,67080,67560,67320,480,68400,8,Off,No,24,21,22.5,39,14,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,67560,69600,68580,2040,68400,34,On,No,21,23,22,39,14,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,69600,70320,69960,720,68400,12,Off,No,23,19.5,21.25,39,14,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,70320,72720,71520,2400,72000,40,On,No,19.5,25.5,22.5,39,13.8,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,72720,73560,73140,840,72000,14,Off,No,25.5,19,22.25,39,13.8,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,73560,78240,75900,4680,75600,78,On,No,19,25,22,39,13.6,13.4,16.8,4,0
2011-11,.NP,F2011.NP,2011,2011.RI,xRI-1 Late,162,12,16800,78240,78720,78480,480,79200,8,Off,No,25,21,23,39,13.5,13.4,16.8,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,18961,19561,19261,600,18000,10,Off,No,23.2,20.7,21.95,51,18.6,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,19561,22321,20941,2760,21600,46,On,No,20.7,23.7,22.2,51,18.4,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,22321,22921,22621,600,21600,10,Off,No,23.7,21.2,22.45,51,18.4,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,22921,25561,24241,2640,25200,44,On,No,21.2,23.7,22.45,51,18.5,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,25561,26401,25981,840,25200,14,Off,No,23.7,20.7,22.2,51,18.5,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,26401,29161,27781,2760,28800,46,On,No,20.7,24.2,22.45,51,18.4,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,29161,30241,29701,1080,28800,18,Off,No,24.2,21.7,22.95,51,18.4,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,30241,32281,31261,2040,32400,34,On,No,21.7,24.7,23.2,51,18.3,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,32281,33601,32941,1320,32400,22,Off,No,24.7,22.2,23.45,51,18.3,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,33601,35161,34381,1560,36000,26,On,No,22.2,24.2,23.2,51,18.3,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,35161,36001,35581,840,36000,14,Off,No,24.2,20.7,22.45,51,18.3,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,36001,39721,37861,3720,39600,62,On,No,20.7,28.2,24.45,51,20.2,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,39721,41041,40381,1320,39600,22,Off,No,28.2,24.7,26.45,51,20.2,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,41041,43921,42481,2880,43200,48,On,No,24.7,26.2,25.45,51,19.3,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,43921,44761,44341,840,43200,14,Off,No,26.2,23.2,24.7,51,19.3,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,44761,46801,45781,2040,46800,34,On,No,23.2,25.2,24.2,51,18.8,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,46801,47281,47041,480,46800,8,Off,No,25.2,23.7,24.45,51,18.8,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,47281,49801,48541,2520,46800,42,On,No,23.7,26.2,24.95,51,18.8,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,49801,50521,50161,720,50400,12,Off,No,26.2,23.7,24.95,51,19.4,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,54361,56281,55321,1920,54000,32,On,No,23.7,26.7,25.2,51,18.9,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,56281,56881,56581,600,57600,10,Off,No,26.7,24.2,25.45,51,19.7,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,56881,59281,58081,2400,57600,40,On,No,24.2,27.7,25.95,51,19.7,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,59281,60001,59641,720,61200,12,Off,No,27.7,25.7,26.7,51,20.5,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,60001,62161,61081,2160,61200,36,On,No,25.7,28.2,26.95,51,20.5,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,62161,63001,62581,840,61200,14,Off,No,28.2,24.7,26.45,51,20.5,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,63001,65041,64021,2040,64800,34,On,No,24.7,27.2,25.95,51,19.9,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,65041,66121,65581,1080,64800,18,Off,No,27.2,22.7,24.95,51,19.9,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,66121,69001,67561,2880,68400,48,On,No,22.7,25.7,24.2,51,19.3,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,69001,69481,69241,480,68400,8,Off,No,25.7,23.2,24.45,51,19.3,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,69481,71521,70501,2040,72000,34,On,No,23.2,25.7,24.45,51,18.4,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,174,2,16800,71521,72601,72061,1080,72000,18,Off,No,25.7,21.2,23.45,51,18.4,16.9,20.5,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,18601,19321,18961,720,18000,12,Off,No,23.2,21.2,22.2,52,18.4,15.9,20.4,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,19321,20281,19801,960,21600,16,On,No,21.2,22.7,21.95,52,17.5,15.9,20.4,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,20281,21001,20641,720,21600,12,Off,No,22.7,20.7,21.7,52,17.5,15.9,20.4,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,21001,22921,21961,1920,21600,32,On,No,20.7,24.2,22.45,52,17.5,15.9,20.4,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,22921,23521,23221,600,21600,10,Off,No,24.2,21.2,22.7,52,17.5,15.9,20.4,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,23521,26281,24901,2760,25200,46,On,No,21.2,24.2,22.7,52,17.7,15.9,20.4,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,26281,26641,26461,360,25200,6,Off,No,24.2,21.7,22.95,52,17.7,15.9,20.4,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,26641,28081,27361,1440,28800,24,On,No,21.7,24.2,22.95,52,17.4,15.9,20.4,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,28081,29041,28561,960,28800,16,Off,No,24.2,20.7,22.45,52,17.4,15.9,20.4,4,0
2011-46,.NP,F2011.NP,2011,2011.RI,xRI-2 Early,175,3,16860,29041,31921,30481,2880,28800,48,On,No,20.7,23.7,22.2,52,17.4,15.9,20.4,4,0
